source,titre,prix,type_annonce,ville,quartier,nb_chambres,nb_sdb,surface_m2,date_publication,date_scraping,url,image_url
mauri-home.com,Belle Villa avec Étage et Jardin dans Quartier Résidentiel Sécurisé,80000 MRU,Location,Nouakchott,Ilot B,4,4,1104 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fkbdfnmbqgilwqxabcwdp.supabase.co%2Fstorage%2Fv1%2Fobject%2Fpublic%2Flisting-photos%2F1770931627603-afk21v.jpg&w=500&q=85&output=webp
mauri-home.com,Appartements T2 entièrement équipés.,63000 MRU,Location,Nouakchott,Ilot F Nord,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F1-1.jpg&w=500&q=85&output=webp
mauri-home.com,Studio à louer,18000 MRU,Location,Nouakchott,Ilot F Nord,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F01-1.png&w=500&q=85&output=webp
mauri-home.com,Duplex neuf meublé,45000 MRU,Location,Nouakchott,Ilot F Nord,2,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F76EF601E-0C73-4EE1-B010-19A2BBD7EBA7.jpeg&w=500&q=85&output=webp
mauri-home.com,Maison à louer,30000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.55.01.png&w=500&q=85&output=webp
mauri-home.com,Appartement neuf,20000 MRU,Location,Nouakchott,Ilot F Nord,2,3,100 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F32BE618E-8DE3-4033-909E-51005EE74B3E.jpeg&w=500&q=85&output=webp
mauri-home.com,Résidence exclusive,320000 MRU,Location,Nouakchott,Ilot F Nord,2,9,1400 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F072D581B-A853-4837-B151-6980581CF512.jpeg&w=500&q=85&output=webp
mauri-home.com,Charmante maison,29000 MRU,Location,Nouakchott,Ilot F Nord,3,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FIMG_8103.jpeg&w=500&q=85&output=webp
mauri-home.com,Duplex meublé,92000 MRU,Location,Nouakchott,Ilot F Nord,3,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F79BE469F-83C3-4A6D-A497-28A44EF005A9.jpeg&w=500&q=85&output=webp
mauri-home.com,Appartement meublé haut standing,70000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F07%2FPicture-86066927-1.jpg&w=500&q=85&output=webp
mauri-home.com,Splendide Villa a louer,160000 MRU,Location,Nouakchott,Ilot F Nord,3,4,400 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F17.png&w=500&q=85&output=webp
mauri-home.com,Villa avec piscine,120000 MRU,Location,Nouakchott,Ilot F Nord,3,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F7463C22D-44BA-48C5-8FB1-DDCBE4A19800.jpeg&w=500&q=85&output=webp
mauri-home.com,Villa d'exception,30000 MRU,Location,Nouakchott,Ilot F Nord,6,6,1400 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FBD646042-95D3-406F-ACBF-7E115C44D7F1.jpeg&w=500&q=85&output=webp
mauri-home.com,Magnifique Villa meublée,120000 MRU,Location,Nouakchott,Ilot F Nord,2,5,800 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_7788.jpg&w=500&q=85&output=webp
mauri-home.com,Villa meublée avec piscine,80000 MRU,Location,Nouakchott,Ilot F Nord,2,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.57.16.png&w=500&q=85&output=webp
mauri-home.com,Superbe maison à louer,100000 MRU,Location,Nouakchott,Ilot F Nord,3,3,400 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F17.jpg&w=500&q=85&output=webp
mauri-home.com,Maison Meublée,90000 MRU,Location,Nouakchott,Ilot F Nord,3,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F4.jpg&w=500&q=85&output=webp
mauri-home.com,Immeuble R+2,300000 MRU,Location,Nouakchott,Ilot F Nord,2,10,580 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_8014.jpg&w=500&q=85&output=webp
mauri-home.com,Appartement meublé,70000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.46.10.png&w=500&q=85&output=webp
mauri-home.com,Appartement neuf meublé,35000 MRU,Location,Nouakchott,Ilot F Nord,2,2,150 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F02277245-17CB-4085-BA41-9019CEBEE3E7.jpeg&w=500&q=85&output=webp
mauri-home.com,Appartement meublé,37000 MRU,Location,Nouakchott,Ilot F Nord,1,2,70 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F052D38C8-71E5-4206-A313-32836FC17CF3.jpeg&w=500&q=85&output=webp
mauri-home.com,Appartement à E-Nord,21000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FD0AF01D2-F534-40CD-9E90-508379C4D8FC.jpg&w=500&q=85&output=webp
mauri-home.com,Villa meublée avec piscine,85000 MRU,Location,Nouakchott,Ilot F Nord,3,6,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F02%2F11-1.png&w=500&q=85&output=webp
mauri-home.com,Studio meublé,37000 MRU,Location,Nouakchott,Ilot F Nord,1,2,60 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F6E1AA7C3-4CEF-4EEA-B006-D818598B3724.jpeg&w=500&q=85&output=webp
mauri-home.com,Appartement neuf,18000 MRU,Location,Nouakchott,Ilot F Nord,2,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-12.32.33.png&w=500&q=85&output=webp
mauri-home.com,Résidence à louer,130000 MRU,Location,Nouakchott,Ilot F Nord,2,12,600 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F5.png&w=500&q=85&output=webp
mauri-home.com,Duplex meublé,92000 MRU,Location,Nouakchott,Ilot F Nord,3,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F6C80A2D5-D5A0-42E2-B9A9-CE83AFCEE367.jpeg&w=500&q=85&output=webp
mauri-home.com,Duplex meublé neuf,45000 MRU,Location,Nouakchott,Ilot F Nord,2,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FAB45BA04-0004-464B-B7E3-D6765A039F0C.jpeg&w=500&q=85&output=webp
mauri-home.com,Maison spacieuse à louer,50000 MRU,Location,Nouakchott,Ilot F Nord,4,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.19.31.png&w=500&q=85&output=webp
mauri-home.com,Villa meublée,60000 MRU,Location,Nouakchott,Ilot F Nord,3,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F233C63FF-59B5-4856-802D-2F7EC67BD13B.jpeg&w=500&q=85&output=webp
mauri-home.com,"Duplex Meublé, Route de Nouadhibou",30000 MRU,Location,Nouakchott,Ilot F Nord,3,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F09-1.png&w=500&q=85&output=webp
mauri-home.com,Appartement meublé,35000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2F719A84D0-0080-4D22-A604-678797A3B942.jpeg&w=500&q=85&output=webp
mauri-home.com,Résidence d'appartements meublés,30000 MRU,Location,Nouakchott,Ilot F Nord,2,18,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F87D91E2C-70D5-48A4-A367-58A672016816.jpeg&w=500&q=85&output=webp
mauri-home.com,Maison à louer,60000 MRU,Location,Nouakchott,Ilot F Nord,5,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-10.46.29.png&w=500&q=85&output=webp
mauri-home.com,Duplexe meublé à louer,80000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-26-a-11.45.44.png&w=500&q=85&output=webp
mauri-home.com,Duplex meublé,92000 MRU,Location,Nouakchott,Ilot F Nord,3,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F52FCBB5B-3765-44D2-BC2C-CACDE6DE5F0F.jpeg&w=500&q=85&output=webp
mauri-home.com,Propriété d'exception,30000 MRU,Location,Nouakchott,Ilot F Nord,2,10,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2FIMG_9975.jpg&w=500&q=85&output=webp
mauri-home.com,Appartement Haut standing,60000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2025%2F05%2FCapture-decran-2025-05-15-a-10.32.57.png&w=500&q=85&output=webp
mauri-home.com,Appartement neuf à louer,90000 MRU,Location,Nouakchott,Ilot F Nord,2,3,300 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F03%2F10.jpg&w=500&q=85&output=webp
mauri-home.com,Maison neuve,60000 MRU,Location,Nouakchott,Ilot F Nord,4,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F29C3DA5E-2EB8-4B53-9EA1-8412E0CF485A.jpeg&w=500&q=85&output=webp
mauri-home.com,Duplex meublé neuf,45000 MRU,Location,Nouakchott,Ilot F Nord,2,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FC02270A6-893E-4D7F-B51C-1502AC4B1D62.png&w=500&q=85&output=webp
mauri-home.com,Appartement résidentiel,20000 MRU,Location,Nouakchott,Ilot F Nord,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2024%2F01%2F2-1.jpg&w=500&q=85&output=webp
mauri-home.com,Duplex meublé,45000 MRU,Location,Nouakchott,Ilot F Nord,2,3,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2F77D4D9F0-7953-4741-B9BD-862BB730FFA6.jpeg&w=500&q=85&output=webp
mauri-home.com,Maison zone des Ambassades,40000 MRU,Location,Nouakchott,Ilot F Nord,3,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F12%2FIMG_6830.jpg&w=500&q=85&output=webp
mauri-home.com,Villa neuve avec piscine,150000 MRU,Location,Nouakchott,Ilot F Nord,4,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Flagence-mr.com%2Fwp-content%2Fuploads%2F2023%2F11%2FE72AFC4E-A65A-48BF-A8CA-D9FD5CA8569A.jpeg&w=500&q=85&output=webp
mauri-home.com,Chambre à loué dans un appartement vers hotel EMIRA,3000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68b1bc99ed4b0_main.PNG&w=500&q=85&output=webp
mauri-home.com,فرصة ديبلكس للأجار قرب مصحة بن سينا,25000 MRU,Location,Nouakchott,Tevragh Zeina,7,4,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769880765462_1000405566.jpg&w=500&q=85&output=webp
mauri-home.com,شقق سكنية للأجار,38000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769781679019_IMG_3900.jpeg&w=500&q=85&output=webp
mauri-home.com,STUDIO A LOUER,8000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689caaa09998f_main.jpeg&w=500&q=85&output=webp
mauri-home.com,أبرتماه للإيجار في الصكوك أجديد مافات أندخل,12000 MRU,Location,Nouakchott,Tevragh Zeina,2,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769856377507_1000406062.jpg&w=500&q=85&output=webp
mauri-home.com,شقة للأجار قرب طريق نواذيب فاتح عل كدروه,18000 MRU,Location,Nouakchott,Tevragh Zeina,3,2,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1769856472231_1000405328.jpg&w=500&q=85&output=webp
mauri-home.com,NOUVELLE MAISON EN VENTE - ETAGE R+1,18000000 MRU,Location,Nouakchott,Tevragh Zeina,2,1,300 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F688034656e685_main.jpg&w=500&q=85&output=webp
mauri-home.com,STUDIO A LOUER,4500 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689ca894cdc32_main.jpeg&w=500&q=85&output=webp
mauri-home.com,Appartement à louer à Cité Plage,10000 MRU,Location,Nouakchott,Cité Plage,2,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68f2bd40a59f7_main.png&w=500&q=85&output=webp
mauri-home.com,Appartement à louer à Cité Plage,20000 MRU,Location,Nouakchott,Cité Plage,4,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68f2bc64953a7_main.png&w=500&q=85&output=webp
mauri-home.com,MAGASIN A LOUER,5000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68c415f7e2d2b_main.png&w=500&q=85&output=webp
mauri-home.com,ETAGE EN VENTE,3500000 MRU,Location,Nouakchott,Tevragh Zeina,3,1,300 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68c41023a89ba_main.jpg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX A LOUER,45000 MRU,Location,Nouakchott,Tevragh Zeina,2,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689a74930ce61_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX MEUBLEE A LOUER,150000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6875ac595f39b_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX A LOUER,40000 MRU,Location,Nouakchott,Tevragh Zeina,5,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F689a4bebbb96e_main.jpeg&w=500&q=85&output=webp
mauri-home.com,للإيجار للمؤسسات,60000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1770578345845_1000292793.jpg&w=500&q=85&output=webp
mauri-home.com,APPARTEMENT MEUBLE A LOUER,4000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68802e4822758_main.jpg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX A LOUER,180000 MRU,Location,Nouakchott,Tevragh Zeina,4,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633f828939f_main.jpg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX MEUBLEE A LOUER,70000 MRU,Location,Nouakchott,Tevragh Zeina,3,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6875afb1cf46f_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX MEUBLEE A LOUER,200000 MRU,Location,Nouakchott,Tevragh Zeina,6,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633ce6d8bca_main.jpg&w=500&q=85&output=webp
mauri-home.com,MAISON EN VENTE AVEC TITRE FONCIER,5600000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6866c219557ae_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX A LOUER,150000 MRU,Location,Nouakchott,Tevragh Zeina,4,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68633f1b82f8a_main.jpg&w=500&q=85&output=webp
mauri-home.com,APPARTEMENT MEUBLE A LOUER,40000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861d2c8ccc0d_main.jpeg&w=500&q=85&output=webp
mauri-home.com,GRANDE VILLA TRIPLEX A LOUER,150000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68687a6b19e9c_main.jpg&w=500&q=85&output=webp
mauri-home.com,DUPLEX 4 PIECES A LOUER,20000 MRU,Location,Nouakchott,Tevragh Zeina,3,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861c69704d49_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA DUPLEX 5 PIECES AVEC PISCINE A LOUER,80000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F686463f07c404_main.jpg&w=500&q=85&output=webp
mauri-home.com,APPARTEMENTS MEUBLES A LOUER,65000 MRU,Location,Nouakchott,Tevragh Zeina,2,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861e2f786ca5_main.jpeg&w=500&q=85&output=webp
mauri-home.com,APPARTEMENTS MEUBLES A LOUER,45000 MRU,Location,Nouakchott,Tevragh Zeina,2,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861cf74b8240_main.jpeg&w=500&q=85&output=webp
mauri-home.com,فيه دار لأجار قرب ديار تاتا  كبير مناسب للمكاتب,40000 MRU,Location,Nouakchott,Tevragh Zeina,12,7,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1770458775290_1000409649.jpg&w=500&q=85&output=webp
mauri-home.com,VILLA A LOUER,16000 MRU,Location,Nouakchott,Tevragh Zeina,2,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68937e1268690_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA TRIPLEX 13 PIECES AVEC PISCINE A LOUER,150000 MRU,Location,Nouakchott,Tevragh Zeina,11,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6864292fb3681_main.jpg&w=500&q=85&output=webp
mauri-home.com,STUDIO MEUBLE A LOUER,45000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861e26028a9f_main.jpeg&w=500&q=85&output=webp
mauri-home.com,APPARTEMENT A LOUER,15000 MRU,Location,Nouakchott,Tevragh Zeina,3,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68632d5f261b5_main.jpeg&w=500&q=85&output=webp
mauri-home.com,APPARTEMENT A LOUER MEUBLE,20000 MRU,Location,Nouakchott,Tevragh Zeina,1,1,Non spécifié,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F68937c11d24e2_main.jpeg&w=500&q=85&output=webp
mauri-home.com,VILLA TRIPLEX HAUT STANDING AVEC PISCINE A LOUER,150000 MRU,Location,Nouakchott,Tevragh Zeina,2,1,600 m²,Non spécifiée,2026-02-14,Non spécifié,https://wsrv.nl/?url=https%3A%2F%2Funtoitenrim.com%2Fimages%2Fannonces%2F6861c7bb0f7e4_main.jpeg&w=500&q=85&output=webp
